Source,Relation,Target
BIOTECH_TRIAL:NCT06793553,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06793553,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05438706,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05438706,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05438706,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04042753,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04042753,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04042753,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04042753,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02661100,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02661100,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02661100,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02307149,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02307149,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02307149,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04300556,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04300556,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04300556,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04802876,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04802876,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04802876,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05491694,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05491694,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05491694,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05318469,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05318469,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT05318469,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05318469,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05318469,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05581004,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05581004,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05581004,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05581004,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06731153,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT06731153,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05103917,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05103917,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05103917,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06604858,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06604858,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06604858,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06604858,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06246968,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06246968,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06246968,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06246968,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06954480,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06954480,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06954480,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT06954480,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05252390,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05252390,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05252390,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT05453825,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05453825,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05453825,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02554812,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02554812,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02554812,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02244580,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02244580,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02244580,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01331525,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01331525,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01331525,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06692725,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06692725,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06692725,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01151449,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT01151449,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01151449,INVOLVES_PATHWAY,Notch
BIOTECH_TRIAL:NCT02658214,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02658214,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02658214,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04498793,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04498793,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04498793,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05862064,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05862064,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05862064,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03145961,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03145961,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03145961,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03145961,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03901469,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03901469,TARGETS_BIOMARKER,BRCA1
BIOTECH_TRIAL:NCT03901469,TARGETS_BIOMARKER,BRCA2
BIOTECH_TRIAL:NCT03901469,TARGETS_BIOMARKER,TROP2
BIOTECH_TRIAL:NCT03901469,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03901469,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT01654692,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01654692,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02936102,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT02936102,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT02936102,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02936102,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT05843292,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05843292,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05843292,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03729596,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03729596,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03729596,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03961698,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03961698,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03961698,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT03961698,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04739800,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT04739800,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT04739800,TARGETS_BIOMARKER,PARP
BIOTECH_TRIAL:NCT04739800,TARGETS_BIOMARKER,VEGF
BIOTECH_TRIAL:NCT04739800,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04739800,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT04739800,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05492123,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05492123,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05492123,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05492123,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04986423,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT04986423,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04958785,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04958785,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04958785,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06112379,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06112379,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06112379,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06112379,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05177796,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05177796,TARGETS_BIOMARKER,EGFR
BIOTECH_TRIAL:NCT05177796,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05177796,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05177796,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02608437,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02608437,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05169957,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05169957,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05169957,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05169957,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT00790010,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT00790010,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT00790010,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02676986,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02676986,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06371274,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06371274,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06371274,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03280563,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03280563,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03280563,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03280563,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03280563,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT03280563,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03280563,HAS_DRUG_CLASS,Hormonal therapy
BIOTECH_TRIAL:NCT05216432,USES_DRUG_TYPE,HORMONAL
BIOTECH_TRIAL:NCT05216432,TARGETS_BIOMARKER,PIK3CA
BIOTECH_TRIAL:NCT05216432,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05216432,TARGETS_BIOMARKER,CDK4
BIOTECH_TRIAL:NCT05216432,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT05216432,HAS_DRUG_CLASS,Hormonal therapy
BIOTECH_TRIAL:NCT02499367,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02499367,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02499367,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02499367,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01846091,USES_DRUG_TYPE,VIRAL
BIOTECH_TRIAL:NCT01846091,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02957968,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02957968,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02957968,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT02957968,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02957968,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02681562,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02681562,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02681562,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT02682693,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02682693,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02682693,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06259162,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT06259162,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT03454451,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03454451,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03454451,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03454451,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04432857,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04432857,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04432857,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04432857,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02954874,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT02954874,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT02954874,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04787991,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04787991,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04787991,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04787991,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05650476,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05650476,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05650476,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT02225093,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02225093,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03761914,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03761914,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03761914,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04445844,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04445844,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02064582,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT03487666,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03487666,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03487666,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT03487666,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03487666,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03289962,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03289962,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT03289962,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03289962,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03289962,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05954442,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05954442,TARGETS_BIOMARKER,AKT
BIOTECH_TRIAL:NCT05954442,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05954442,INVOLVES_PATHWAY,PI3K/AKT
BIOTECH_TRIAL:NCT05954442,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT03849469,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03849469,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03849469,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03849469,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06823479,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06823479,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06823479,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06823479,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04890028,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT04890028,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03459222,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03459222,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03459222,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03459222,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03012100,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT03012100,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06027268,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06027268,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06027268,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06027268,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03792529,USES_DRUG_TYPE,HORMONAL
BIOTECH_TRIAL:NCT03792529,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03875313,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT03875313,TARGETS_BIOMARKER,PARP
BIOTECH_TRIAL:NCT03875313,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03875313,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT06841354,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06841354,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT06841354,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06841354,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06841354,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT04427293,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04427293,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04427293,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04427293,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03620123,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03620123,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03620123,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03620123,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03801369,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT03801369,TARGETS_BIOMARKER,PARP
BIOTECH_TRIAL:NCT03801369,TARGETS_BIOMARKER,AKT
BIOTECH_TRIAL:NCT03801369,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03801369,HAS_DRUG_CLASS,PARP inhibitor
BIOTECH_TRIAL:NCT03801369,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT03801369,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02385669,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT02385669,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02385669,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT00777673,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT00777673,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT00777673,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03110107,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03110107,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03110107,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05539365,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05539365,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT05539365,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05539365,INVOLVES_PATHWAY,Immune checkpoint
BIOTECH_TRIAL:NCT05539365,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT05539365,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05746728,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05746728,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05746728,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03387761,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03387761,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03387761,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03387761,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03872505,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03872505,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03872505,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02539017,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT02539017,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04683445,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT04683445,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05215106,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05215106,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05215106,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06700369,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06700369,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06700369,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05209243,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT05209243,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06774027,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06774027,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06157892,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06157892,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06157892,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06946797,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06946797,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06946797,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06946797,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT06324240,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT06324240,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT06324240,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT06324240,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03316586,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03316586,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03316586,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03316586,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01119508,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT01119508,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01119508,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT01009437,USES_DRUG_TYPE,PROTEIN
BIOTECH_TRIAL:NCT01009437,TARGETS_BIOMARKER,AKT
BIOTECH_TRIAL:NCT01009437,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT01009437,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT04326257,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT04326257,TARGETS_BIOMARKER,PD-L1
BIOTECH_TRIAL:NCT04326257,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT04326257,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT04326257,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT03366844,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT03366844,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT03366844,HAS_DRUG_CLASS,Checkpoint inhibitor
BIOTECH_TRIAL:NCT03366844,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT05632848,USES_DRUG_TYPE,ANTIBODY
BIOTECH_TRIAL:NCT05632848,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05632848,HAS_DRUG_CLASS,Antibody
BIOTECH_TRIAL:NCT02732119,USES_DRUG_TYPE,TARGETED_BIOLOGIC_SMALL_MOLECULE
BIOTECH_TRIAL:NCT02732119,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT02732119,HAS_DRUG_CLASS,Kinase inhibitor
BIOTECH_TRIAL:NCT05139706,USES_DRUG_TYPE,IMMUNO
BIOTECH_TRIAL:NCT05139706,TARGETS_BIOMARKER,AR
BIOTECH_TRIAL:NCT05139706,INVOLVES_PATHWAY,Immune checkpoint
